0	67.345	221.28	288.62	0.0364622	0.060649509	30721910.75	1252
0	72.155	216.47	288.62	0.037217124	0.060649509	30721910.75	1252
0	76.965	211.65	288.62	0.037950787	0.060649509	30721910.75	1252
0	81.776	206.84	288.62	0.038665176	0.060649509	30721910.75	1252
0	86.586	202.03	288.62	0.039361574	0.060649509	30721910.75	1252
0	91.396	197.22	288.62	0.040041502	0.060649509	30721910.75	1252
0	96.207	192.41	288.62	0.040706292	0.060649509	30721910.75	1252
0	101.02	187.6	288.62	0.041357122	0.060649509	30721910.75	1252
0	105.83	182.79	288.62	0.041994255	0.060649509	30721910.75	1252
0	110.64	177.98	288.62	0.042618933	0.060649509	30721910.75	1252
0	115.45	173.17	288.62	0.043231902	0.060649509	30721910.75	1252
0	120.26	168.36	288.62	0.043833832	0.060649509	30721910.75	1252
0	125.07	163.55	288.62	0.04442533	0.060649509	30721910.75	1252
0	129.88	158.74	288.62	0.04500695	0.060649509	30721910.75	1252
0	134.69	153.93	288.62	0.045579193	0.060649509	30721910.75	1252
0	139.5	149.12	288.62	0.04614252	0.060649509	30721910.75	1252
0	144.31	144.31	288.62	0.046697354	0.060649509	30721910.75	1252
0	149.12	139.5	288.62	0.047244084	0.060649509	30721910.75	1252
0	153.93	134.69	288.62	0.04778307	0.060649509	30721910.75	1252
0	158.74	129.88	288.62	0.048314643	0.060649509	30721910.75	1252
0	163.55	125.07	288.62	0.048839114	0.060649509	30721910.75	1252
0	168.36	120.26	288.62	0.049356769	0.060649509	30721910.75	1252
0	173.17	115.45	288.62	0.049867876	0.060649509	30721910.75	1252
0	177.98	110.64	288.62	0.050372685	0.060649509	30721910.75	1252
0	182.79	105.83	288.62	0.050871432	0.060649509	30721910.75	1252
0	187.6	101.02	288.62	0.051364334	0.060649509	30721910.75	1252
0	192.41	96.207	288.62	0.0518516	0.060649509	30721910.75	1252
0	197.22	91.396	288.62	0.052333423	0.060649509	30721910.75	1252
0	202.03	86.586	288.62	0.052809986	0.060649509	30721910.75	1252
0	206.84	81.776	288.62	0.053281462	0.060649509	30721910.75	1252
0	211.65	76.965	288.62	0.053748014	0.060649509	30721910.75	1252
0	216.47	72.155	288.62	0.054210752	0.060649509	30721910.75	1252
0	221.28	67.345	288.62	0.054667901	0.060649509	30721910.75	1252
0	226.09	62.534	288.62	0.055120567	0.060649509	30721910.75	1252
0	230.9	57.724	288.62	0.055568881	0.060649509	30721910.75	1252
0	235.71	52.914	288.62	0.056012968	0.060649509	30721910.75	1252
0	240.52	48.103	288.62	0.056452948	0.060649509	30721910.75	1252
0	245.33	43.293	288.62	0.056888935	0.060649509	30721910.75	1252
0	250.14	38.483	288.62	0.057321036	0.060649509	30721910.75	1252
0	254.95	33.672	288.62	0.057749356	0.060649509	30721910.75	1252
0	259.76	28.862	288.62	0.058173993	0.060649509	30721910.75	1252
0	264.57	24.052	288.62	0.058595042	0.060649509	30721910.75	1252
0	269.38	19.241	288.62	0.059012594	0.060649509	30721910.75	1252
0	274.19	14.431	288.62	0.059426735	0.060649509	30721910.75	1252
0	279	9.6207	288.62	0.059837549	0.060649509	30721910.75	1252
0	283.81	4.8103	288.62	0.060245114	0.060649509	30721910.75	1252
0	288.62	0	288.62	0.060649509	0.060649509	30721910.75	1252
5	49.26	56.714	156.57	0.030963193	0.04597617	15330886.64	889
5.2	49.26	52.345	156.57	0.030963193	0.04597617	15330886.64	889
5.4	49.26	48	156.57	0.030963193	0.04597617	15330886.64	889
5.6	49.26	43.721	156.57	0.030963193	0.04597617	15330886.64	889
5.8	49.26	39.546	156.57	0.030963193	0.04597617	15330886.64	889
6	49.26	35.511	156.57	0.030963193	0.04597617	15330886.64	889
6.2	49.26	31.651	156.57	0.030963193	0.04597617	15330886.64	889
